item_id,title,raiting,description,price,href
p359728146," Ноутбук Dell Latitude 5300 / 13.3"" (1366x768) TN / Intel Core i3-8145U (2 (4) ядра по 2.1 - 3.9 GHz) / 8 GB DDR4 / 256 GB SSD / Intel UHD Graphics / WebCam б/в", залишити відгук ,,14950,https://rozetka.com.ua/ua/359728146/p359728146/
p356809197, БВ Ноутбук Toshiba Portage Z30C 13.3 Intel i5-6200U 8 RAM 128 SSD, залишити відгук ,,12042,https://rozetka.com.ua/ua/356809197/p356809197/
p355242855, Ноутбук Lenovo Thinkpad T430 (i5-3210m / 8GB / SSD 120GB) б/в, залишити відгук ,,8140,https://rozetka.com.ua/ua/355242855/p355242855/
p351502968, Ноутбук HP EliteBook 820 G4 (i5-7300U/16/512SSD) - Class B, залишити відгук ,,13500,https://rozetka.com.ua/ua/351502968/p351502968/
p359728143," Ноутбук HP EliteBook 8460p / 14""TN /Core i5-2520M (2 (4) ядра по 2.5 - 3.2 GHz) / 4 GB DDR3 / 500 GB HDD / AMD Radeon HD 6470M, 1GB DDR3 /DVD-RW б/в", залишити відгук ,,8855,https://rozetka.com.ua/ua/359728143/p359728143/
p355234938, Ноутбук HP EliteBook 820 G3 (i5-6300U/8/256SSD) - Class A, залишити відгук ,,11500,https://rozetka.com.ua/ua/355234938/p355234938/
p359667621, Ноутбук Dell Latitude E5550 Б/У, залишити відгук ,,14350,https://rozetka.com.ua/ua/359667621/p359667621/
p359667612, Ноутбук Dell Latitude E5550 Black Б/У, залишити відгук ,,14350,https://rozetka.com.ua/ua/359667612/p359667612/
p360063303, Ноутбук Dell Latitude 5580 (i5-7300U/8/180SSD) - Class B, залишити відгук ,,13500,https://rozetka.com.ua/ua/360063303/p360063303/
p359292189," Ноутбук HP EliteBook 8460p / 14"" (1600x900) TN / Intel Core i5-2540M (2 (4) ядра по 2.6 - 3.3 GHz) / 4 GB DDR3 / 120 GB SSD / Intel HD Graphics 3000 / WebCam / DVD-RW б/в", залишити відгук ,,9880,https://rozetka.com.ua/ua/359292189/p359292189/
p359337402," Ноутбук 15.6"" HP ProBook 450 G3, Core i5-6200U (2.3 ГГц) 8GB DDR3, Intel HD 520, 120GB SSD", залишити відгук ,,9750,https://rozetka.com.ua/ua/359337402/p359337402/
p360754554, Ноутбук Dell Latitude E5540 Black Б/У, залишити відгук ,,13440,https://rozetka.com.ua/ua/360754554/p360754554/
p356886903, БВ Ноутбук HP 250 G6 15.6 Intel i3-7020U 8 RAM 128 SSD, залишити відгук ,,11827,https://rozetka.com.ua/ua/356886903/p356886903/
p357377742, Ноутбук MSI MS-16Q2 Б/У, залишити відгук ,,38200,https://rozetka.com.ua/ua/357377742/p357377742/
p361225320," Ноутбук Dell Latitude 3550 15,6''/i3-4005u/ОЗУ 8 Gb/SSD 256Gb/Intel HD Graphics 4400/WIN 11", залишити відгук ,,9480,https://rozetka.com.ua/ua/361225320/p361225320/
p359710371," Ноутбук Б-класс HP ProBook 655 / 15.6"" (1366x768) TN / AMD A6-5350M (2 ядра по 2.9 - 3.5 GHz) / 4 GB DDR3 / 320 GB HDD / AMD Radeon HD 8450G Graphics / DVD-ROM / АКБ NEW б/в", залишити відгук ,,9145,https://rozetka.com.ua/ua/359710371/p359710371/
p362285934," Ноутбук Б-клас Dell Vostro 3546 / 15.6"" TN / Core i3-4005U (2(4) ядра по 1.7GHz) / 4GB DDR3 / 500GB HDD / HD Graphics 4400 / WebCam б/в", залишити відгук ,,9995,https://rozetka.com.ua/ua/362285934/p362285934/
p356553426, Ноутбук HP EliteBook 8570p (i7-3740QM/8/120SSD) - Class B, залишити відгук ,,10800,https://rozetka.com.ua/ua/356553426/p356553426/
p362201484," Ультрабук Б-класс Dell XPS 13 L321X / 13.3"" TN / Core i7-2637M (2 (4) ядра по 1.7-2.8GHz) / 4GB DDR3 / 128GB SSD / HD Graphics 3000 / WebCam б/в", залишити відгук ,,9390,https://rozetka.com.ua/ua/362201484/p362201484/
p356567031, БВ Ноутбук HP 840 G3 14 FHD Intel i5-6300U 8 RAM 256 SSD, залишити відгук ,,12365,https://rozetka.com.ua/ua/356567031/p356567031/
p356809188, БВ Ноутбук Toshiba Portage Z30C 13.3 Intel i5-6200U 8 RAM 256 SSD, залишити відгук ,,12687,https://rozetka.com.ua/ua/356809188/p356809188/
p362227833," Ноутбук Б-класс Dell Latitude 3570 / 15.6"" TN / Core i3-6100U (2(4) ядра по 2.3GHz) / 4GB DDR3 / 500GB HDD / HD Graphics 520 / WebCam б/в", залишити відгук ,,10095,https://rozetka.com.ua/ua/362227833/p362227833/
p324981616, Ноутбук Lenovo ThinkPad T14 (20S00075MX) Refurbished, залишити відгук ,,34628,https://rozetka.com.ua/ua/324981616/p324981616/
p354696036, Ноутбук HP ProBook 450 G4 (i3-7100U/4/128SSD) - Class B, залишити відгук ,,11800,https://rozetka.com.ua/ua/354696036/p354696036/
p357880848, Ноутбук HP ProBook 650 G1 (i5-4200M/4/320) - Class B, залишити відгук ,,9000,https://rozetka.com.ua/ua/357880848/p357880848/
p362069970, БВ Ноутбук Lenovo R500 15.4 Intel T5870 3 RAM 320 HDD, залишити відгук ,,4133,https://rozetka.com.ua/ua/362069970/p362069970/
p361401795," Ноутбук Dell Latitude E6430s / 14"" (1366x768) TN / Intel Core i7-3540M (2 (4) ядра по 3.0 - 3.7 GHz) / 4 GB DDR3 / 320 GB HDD / Intel HD Graphics 4000 / DVD-RW б/в", залишити відгук ,,10398,https://rozetka.com.ua/ua/361401795/p361401795/
p361371618," Ноутбук Dell E6440 / 14"" /Core i5-4310M (2 (4) ядра по 2.7 - 3.4 GHz) / 8 GB DDR3 / 128 GB SSD / HD Graphics 4600 / WebCam / Win 10 Pro б/в", залишити відгук ,,11404,https://rozetka.com.ua/ua/361371618/p361371618/
p355483605, БВ Ноутбук Lenovo T440 14 Intel i5-4300U 4 RAM 128 SSD, залишити відгук ,,9043,https://rozetka.com.ua/ua/355483605/p355483605/
p362137953," Ноутбук 13.3"" HP Probook 4340S: Intel Core i3-3110M, Intel HD, підсвічування клавіатури, Клас Б - Б/У", залишити відгук ,,6518,https://rozetka.com.ua/ua/362137953/p362137953/
p361652034," Ноутбук 12.5"" HP EliteBook 820 G3: Intel Core i5-6200U, Intel HD, IPS, Full HD, Touch-екран - Б/У", залишити відгук ,,12153,https://rozetka.com.ua/ua/361652034/p361652034/
p362227824," Ноутбук Dell Latitude E5450 / 14"" TN / Core i5-5300U (2 (4) ядра по 2.3-2.9GHz) / 8GB DDR3 / 128GB SSD / HD Graphics 5500 / WebCam б/в", залишити відгук ,,10120,https://rozetka.com.ua/ua/362227824/p362227824/
p361978398, Ноутбук Dell Latitude 5570 15.6 Intel Core I5-6200U 16GB DDR4 256GB SSD Б/У, залишити відгук ,,14000,https://rozetka.com.ua/ua/361978398/p361978398/
p352150128, Ноутбук Lenovo ThinkPad X1 Yoga (1nd Gen) (i5-6300U/8/256SSD) - Class B, залишити відгук ,,14900,https://rozetka.com.ua/ua/352150128/p352150128/
p361469562," Нетбук Dell Latitude E5250 / 12.5"" (1366x768) TN / Intel Core i5-5200U (2 (4) ядра по 2.2 - 2.7 GHz) / 8 GB DDR3 / 256 GB SSD / Intel HD Graphics 5500 / WebCam / HDMI б/в", залишити відгук ,,11282,https://rozetka.com.ua/ua/361469562/p361469562/
p354291639," Ноутбук 15.6"" HP ZBook Studio G3: Intel Core i7 -6 Gen, 4 GB, SSD 120 GB, nVidia Quadro M1000M, IPS, Full HD, Підсвічування клавіатури - Б/У", залишити відгук ,,21600,https://rozetka.com.ua/ua/354291639/p354291639/
p362133801," Ультрабук Б-клас Dell Latitude 7480 / 14"" IPS / Core i5-6300U (2(4) ядра по 2.4-3.0 GHz) / 8 B DDR4 / 256 B SSD / HD Graphics 520 / HDMI б/в", залишити відгук ,,14460,https://rozetka.com.ua/ua/362133801/p362133801/
p361464852, Ноутбук HP EliteBook 840 G2 (i5-5300U/8/256SSD) - Class B, залишити відгук ,,10400,https://rozetka.com.ua/ua/361464852/p361464852/
p356936484," Ноутбук 14"" HP EliteBook 745 G5: AMD Ryzen 3-2300U, AMD Radeon Vega 6, IPS, Full HD, Підсвічування клавіатури - Б/У", залишити відгук ,,16165,https://rozetka.com.ua/ua/356936484/p356936484/
p336661243, Ноутбук Lenovo Yoga 720-12IKB (Type 81B5) Ro2LT06LN0012 Б/В, залишити відгук ,,22000,https://rozetka.com.ua/ua/336661243/p336661243/
p360149286," Acer Aspire R3 131T 11.6 "" (1366x768) Touch|Intel Celeron N3060| 4 Gb DDR4 | SSD 32 Gb | Intel HD Graphics 400 | Windows 10 | Б/B", залишити відгук ,,7221,https://rozetka.com.ua/ua/360149286/p360149286/
p362526093, БВ Ноутбук Lenovo G570 15.6 Intel B960 4 RAM 320 HDD, залишити відгук ,,5101,https://rozetka.com.ua/ua/362526093/p362526093/
p361978386, Ноутбук Dell Latitude 5580 15.6 Intel Core i5-7300U 8GB RAM 256GB SSD Б/У, залишити відгук ,,14750,https://rozetka.com.ua/ua/361978386/p361978386/
p361464801, Ноутбук HP EliteBook 820 G3 (i5-6300U/8/128SSD) - Class B, залишити відгук ,,10400,https://rozetka.com.ua/ua/361464801/p361464801/
p361464822, Ноутбук HP EliteBook 840 G2 (i5-5300U/4/256SSD) - Class A, залишити відгук ,,10500,https://rozetka.com.ua/ua/361464822/p361464822/
p361309530, БВ Ноутбук Lenovo 330-15 IGM 15.6 Intel N4000 4 RAM 500 HDD A20941, залишити відгук ,,7368,https://rozetka.com.ua/ua/361309530/p361309530/
p361309395, БВ Ноутбук Lenovo 330-15 IGM 15.6 Intel N4000 4 RAM 500 HDD A20888, залишити відгук ,,7368,https://rozetka.com.ua/ua/361309395/p361309395/
p355242852, Ноутбук Lenovo Thinkpad T540p (i7-4600m / 8GB / 128GB SSD) б/в, залишити відгук ,,12950,https://rozetka.com.ua/ua/355242852/p355242852/
p361309848, БВ Ноутбук Lenovo 330-15 IGM 15.6 Intel N4000 4 RAM 500 HDD A21018, залишити відгук ,,7367,https://rozetka.com.ua/ua/361309848/p361309848/
p361309749, БВ Ноутбук Lenovo 330-15 IGM 15.6 Intel N4000 4 RAM 500 HDD A20932, залишити відгук ,,7368,https://rozetka.com.ua/ua/361309749/p361309749/
p361309815, БВ Ноутбук Lenovo 330-15 IGM 15.6 Intel N4000 4 RAM 500 HDD A21020, залишити відгук ,,7368,https://rozetka.com.ua/ua/361309815/p361309815/
p361978401, Ноутбук Dell Latitude 5570 15.6 Intel Core I5-6200U 16GB DDR4 480GB SSD Б/У, залишити відгук ,,14750,https://rozetka.com.ua/ua/361978401/p361978401/
p361464876, Ноутбук HP EliteBook 820 G4 (i5-7300U/8/120SSD) - Class B, залишити відгук ,,10500,https://rozetka.com.ua/ua/361464876/p361464876/
p361253565," Ноутбук HP EliteBook 740 G2, 14"" сенсорний (1920х1080) IPS Multi-touch / Intel Core i5-5200U / 8GB DDR3 / 128GB SSD / Intel HD Graphics 5500/ VGA, DP, 4хUSB 3.0, WebCam / Ліцензія Win 10 Pro / (Б/В)", залишити відгук ,,11499,https://rozetka.com.ua/ua/361253565/p361253565/
p361606539, БВ Ноутбук Dell Vostro 5581 15.6 FHD Intel i5-8265U 8 RAM 256 SSD A19895, залишити відгук ,,16847,https://rozetka.com.ua/ua/361606539/p361606539/
p361309419, БВ Ноутбук Lenovo 330-15 IGM 15.6 Intel N4000 4 RAM 500 HDD A21023, залишити відгук ,,7367,https://rozetka.com.ua/ua/361309419/p361309419/
p362133855," Ультрабук Б-класс Dell Latitude 5490 / 14"" IPS / Core i5-7300U (2(4) ядра по 2.6-3.5GHz) / 8GB DDR4 / 512GB SSD NEW / HD Graphics 620 / WebCam / HDMI б/в", залишити відгук ,,14715,https://rozetka.com.ua/ua/362133855/p362133855/
p358039161," Inspiron 7577 15"" Intel Core i5 Mobile Processor 7300HQ, 8 GB, 128 GB1 GB, Black (2B00005446)", залишити відгук ,,27997,https://rozetka.com.ua/ua/358039161/p358039161/
p361652019," Ноутбук 17.3"" Toshiba Satellite L670-1DJ: Intel Core i3-330M, Intel HD, Full HD - Б/У", залишити відгук ,,10776,https://rozetka.com.ua/ua/361652019/p361652019/
p355847025, БВ Ноутбук Lenovo ThinkPad E560 15.6 Intel i5-6200U 8 RAM 120 SSD, залишити відгук ,,12365,https://rozetka.com.ua/ua/355847025/p355847025/
p360126081, БВ Ноутбук Lenovo ThinkPad T440 14 Intel i5-4300U 4 RAM 500 HDD A20434, залишити відгук ,,8913,https://rozetka.com.ua/ua/360126081/p360126081/
p359068872, БВ Ноутбук HP Folio 1040 G3 14 2K TOUCH Intel i5-6300U 8 RAM 256 SSD, залишити відгук ,,15109,https://rozetka.com.ua/ua/359068872/p359068872/
p359975067, Ноутбук Lenovo ThinkPad X250 (i5-4300U/8/128SSD) - Class B, залишити відгук ,,8925,https://rozetka.com.ua/ua/359975067/p359975067/
p359864262, Ноутбук Dell Inspirion 3511 i5 1135G7 Touchscreen Б/У, залишити відгук ,,20000,https://rozetka.com.ua/ua/359864262/p359864262/
p361464846, Ноутбук Dell Latitude 5580 (i5-7200U/16/256SSD) - Class A, залишити відгук ,,15500,https://rozetka.com.ua/ua/361464846/p361464846/
p361606542, БВ Ноутбук Dell Vostro 5581 15.6 FHD Intel i5-8265U 8 RAM 256 SSD A19896, залишити відгук ,,16847,https://rozetka.com.ua/ua/361606542/p361606542/
p359779605," Ноутбук Dell Е6540/15.6"" FHD IPS/Intel Core i7-4810MQ/RAM 16 GB/SSD 256 GB, б.в.", залишити відгук ,,21720,https://rozetka.com.ua/ua/359779605/p359779605/
p352490592, Ноутбук Lenovo ThinkPad X280ua Б/У, залишити відгук ,,14200,https://rozetka.com.ua/ua/352490592/p352490592/
p355242837, Ігровий Ноутбук Dell G7 15 7500 (i7-10750H / 16GB / RTX 2070) б/в, залишити відгук ,,81400,https://rozetka.com.ua/ua/355242837/p355242837/
p349939818, Ноутбук Lenovo ThinkPad L480 (i5-8250U/8/256SSD) - Class A, залишити відгук ,,18375,https://rozetka.com.ua/ua/349939818/p349939818/
p362615439, БВ Ноутбук Acer eMachines E725 15.6 Intel T4500 4 RAM 250 HDD, залишити відгук ,,4388,https://rozetka.com.ua/ua/362615439/p362615439/
p355863435," Ноутбук Б-класс Lenovo G780 / 17.3"" (1600x900) TN / Intel Core i7-3630QM (4 (8) ядра по 2.4 - 3.4 GHz) / 8 GB DDR3 / 120 GB SSD / Intel HD Graphics 4000 / WebCam / Без АКБ б/в", залишити відгук ,,12990,https://rozetka.com.ua/ua/355863435/p355863435/
p354291030, Ноутбук DELL XPS 15 P31F (i7-4712HQ / 8GB / GeForce GT 750M) б/в, залишити відгук ,,27062,https://rozetka.com.ua/ua/354291030/p354291030/
p362227809," Ноутбук Б-класс HP ProBook 655 / 15.6"" TN / AMD A6-5350M (2 ядра по 2.9-3.5GHz) / 8GB DDR3 / 500GB HDD NEW / AMD Radeon HD 8450G/АКБ NEW/ Win10 б/в", залишити відгук ,,9630,https://rozetka.com.ua/ua/362227809/p362227809/
p352305612, Ноутбук Lenovo ThinkPad X1 Yoga (1nd Gen) (i5-6300U/8/256SSD) - Class B, залишити відгук ,,15645,https://rozetka.com.ua/ua/352305612/p352305612/
p356044323, Ноутбук Lenovo Thinkpad T440p (i5-4300m / 8GB / NVIDIA 730GT) б/в, залишити відгук ,,12090,https://rozetka.com.ua/ua/356044323/p356044323/
p358725030, Ноутбук Panasonic Toughbook CF-31 MK-1 (i5-520M|8GB|240SSD|Сенсорний екран), залишити відгук ,,16590,https://rozetka.com.ua/ua/358725030/p358725030/
p357157872, Ноутбук Lenovo ThinkPad X270 (i5-6300U/8/256SSD) - Class A, залишити відгук ,,12075,https://rozetka.com.ua/ua/357157872/p357157872/
p362069967, БВ Ноутбук Lenovo T430 14 Intel i3-2310M 8 RAM 500 HDD, залишити відгук ,,6249,https://rozetka.com.ua/ua/362069967/p362069967/
p361533201, Ноутбук HP EliteBook 840 G2 (i5-5300U/4/256SSD) - Class A, залишити відгук ,,11025,https://rozetka.com.ua/ua/361533201/p361533201/
p362684028," Ноутбук Dell Latitude E6540 / 15.6"" TN / Core i5-4300M (2(4) ядра по 2.6-3.3GHz) / 8GB DDR3 / 240GB SSD / HD Graphics 4600 / WebCam / DVD-ROM / Win10 Pro б/в", залишити відгук ,,13315,https://rozetka.com.ua/ua/362684028/p362684028/
p361978395, Ноутбук Dell Latitude 5580 15.6 Intel Core i5-7300U 8GB RAM 480GB SSD Б/У, залишити відгук ,,15500,https://rozetka.com.ua/ua/361978395/p361978395/
p360126087, БВ Ноутбук Lenovo ThinkPad T440 14 Intel i5-4300U 4 RAM 500 HDD A20430, залишити відгук ,,9232,https://rozetka.com.ua/ua/360126087/p360126087/
p355548939, Ноутбук Lenovo ThinkPad E470 (i5-7200U | 16GB | 240SSD), залишити відгук ,,13125,https://rozetka.com.ua/ua/355548939/p355548939/
p361533144, Ноутбук HP EliteBook 820 G3 (i5-6300U/8/128SSD) - Class B, залишити відгук ,,10920,https://rozetka.com.ua/ua/361533144/p361533144/
p360126090, БВ Ноутбук Lenovo ThinkPad T440 14 Intel i5-4300U 4 RAM 500 HDD A20428, залишити відгук ,,9232,https://rozetka.com.ua/ua/360126090/p360126090/
p352150119, Ноутбук Lenovo ThinkPad X1 Yoga (1nd Gen) (i5-6300U/8/256SSD) - Class A, залишити відгук ,,16500,https://rozetka.com.ua/ua/352150119/p352150119/
p355525200, Ноутбук Lenovo Thinkpad E460 (i5-6200u / 8GB / 120GB SSD) б/в, залишити відгук ,,13260,https://rozetka.com.ua/ua/355525200/p355525200/
p362156127, БВ Ноутбук HP ProBook 430 G5 13.3 Intel i3-7100U 8 RAM 120 SSD A21427, залишити відгук ,,9892,https://rozetka.com.ua/ua/362156127/p362156127/
p354774471, Ноутбук Lenovo Thinkpad T430 (i7-3520m / 8GB / SSD + HDD) б/в, залишити відгук ,,14119,https://rozetka.com.ua/ua/354774471/p354774471/
p362069979, БВ Ноутбук HP ProBook 430 G5 13.3 Intel i3-7100U 8 RAM 120 SSD A21428, залишити відгук ,,9892,https://rozetka.com.ua/ua/362069979/p362069979/
p361106241, Ноутбук Lenovo ThinkPad X250 (i5-5200U|8GB|120SSD) Б/В, залишити відгук ,,7875,https://rozetka.com.ua/ua/361106241/p361106241/
p361371630," Нетбук HP EliteBook 820 G3 / 12.5"" / Core i5-6300U (2(4) ядра по 2.4-3GHz) / 8GB DDR4 / 128GB SSD / HD Graphics 520 / WebCam б/в", залишити відгук ,,11093,https://rozetka.com.ua/ua/361371630/p361371630/
p357158112, Ноутбук Lenovo ThinkPad L470 (i5-6300U/8/256SSD) - Class B, залишити відгук ,,12495,https://rozetka.com.ua/ua/357158112/p357158112/
p360149307," HP Elitebook 840 G3 | 14"" | 1920x1080 | Intel Core Core i5-6200U | 8 Gb DDR4 | SSD 512 Gb | HDD 1Tb| Intel HD Graphics 520 | Windows 10 | Б/B", залишити відгук ,,13695,https://rozetka.com.ua/ua/360149307/p360149307/
